1.503639,0.03806324
1.7474527,0.042687748
1.9985445,0.044466402
2.2496362,0.03841897
2.4989083,0.035395257
2.75,0.029881423
3.0010917,0.007470356
3.2485445,0.006047431
3.5014555,0.0012450593
3.7489083,5.34E-04
