0.4795703,2.18E+15
0.49259958,1.55E+15
0.4993098,1.09E+15
0.5251878,6.53E+14
0.551141,3.65E+14
0.5706849,2.19E+14
0.571061,1.54E+14
0.70395654,1.72E+14
0.79251343,1.93E+14
0.9444413,2.10E+14
1.0900803,2.20E+14
1.1915009,2.05E+14
1.3625513,1.99E+14
1.5019014,1.99E+14
1.6286283,1.91E+14
1.8503966,1.78E+14
2.0152485,1.53E+14
2.1294277,1.31E+14
2.199238,1.15E+14
2.2501063,9.58E+13
2.2570722,5.28E+13
2.2703724,2.91E+13
2.2866063,1.01E+12
