1.375,-17.974401
1.6239712,-18.01892
1.6239712,-13.032832
1.8729423,-13.055092
1.875,-10.695603
2.1239712,-10.717863
2.1239712,-9.760713
2.3729424,-9.760713
2.375,-8.158041
2.6260288,-8.180301
2.6260288,-7.0228157
2.8770576,-7.0228157
2.8770576,-4.3516974
3.1260288,-4.3516974
3.1239712,-3.706177
3.375,-3.6839175
3.375,-3.305509
3.6260288,-3.3277686
